date;heure;dept;ville;CP;adresse;adresse complete;carr;lieu_1_nomv;lieu_2_nomv;vehicule_1_cadmin;vehicule_1_lveh;vehicle_2_cadmin;vehicule_2_lveh;vehicule_3_cadmin;vehicule_3_lveh;usager_1_catu;usager_1_grav;usager_1_lveh;usager_2_catu;usager_2_grav;usager_2_lveh;usager_3_catu;usager_3_grav;usager_3_lveh;usager_4_catu;usager_4_grav;usager_4_lveh;wgs84
2012-08-04;10:00;75;Paris;75008;AVENUE DES CHAMPS ELYSEE;AVENUE DES CHAMPS ELYSEES;1_75108_2508;AVENUE DES CHAMPS ELYSEES;RUE DE BASSANO;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.871269, 2.302862
2013-02-04;18:50;75;Paris;75008;AVENUE HOCHE;AVENUE HOCHE;;AVENUE HOCHE;;Moto50-125;A;Scoo50-125;B;;;Cond;BL;B;Cond;BL;A;;;;;;;48.876088, 2.30059
2012-09-25;14:00;75;Paris;75008;AVENUE MONTAIGNE;AVENUE MONTAIGNE;1_75108_2719;AVENUE MONTAIGNE;PLACE DE LA REINE ASTRID;Bus;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.868265, 2.308998
2012-02-06;13:05;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;;AVENUE WINSTON CHURCHILL;;Scoo<=50;A;Bicy;B;Bicy;C;Cond;Indem;A;Cond;BL;B;Cond;Indem;C;;;;48.865871, 2.313797
2012-12-13;19:00;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;;AVENUE WINSTON CHURCHILL;;Scoo>125;A;VL;B;;;Cond;BH;A;Cond;Indem;B;;;;;;;48.865871, 2.313797
2012-05-12;18:45;75;Paris;75008;BOULEVARD HAUSSMANN;RUE DE L ARCADE;1_75108_4356;RUE DE L ARCADE;BOULEVARD HAUSSMANN;VL;A;Scoo>125;B;;;Cond;BL;B;Cond;Indem;A;;;;;;;48.872731, 2.324054
2012-04-24;20:30;75;Paris;75008;COURS ALBERT 1ER;COURS LA REINE;1_75108_3492;COURS LA REINE;PONT ALEXANDRE III;VL;A;Bus;B;Bus;C;Cond;Indem;A;Cond;Indem;B;Cond;BL;C;Pass;BL;B;48.864944, 2.318295
2013-05-11;08:10;75;Paris;75008;COURS ALBERT 1ER;COURS ALBERT 1ER;1_75108_2995;COURS ALBERT 1ER;SOUTERRAIN COURS LA REINE;PL>7,5;A;VL;B;;;Cond;BL;B;Pass;BL;B;Cond;Indem;A;;;;48.864719, 2.306893
2013-10-23;19:30;75;Paris;75008;COURS ALBERT 1ER;COURS ALBERT 1ER;;COURS ALBERT 1ER;;Moto>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.864719, 2.306893
2013-04-11;10:05;75;Paris;75008;COURS ALBERT 1ER;COURS ALBERT 1ER;1_75108_2664;COURS ALBERT 1ER;PORT DE LA CONFERENCE;Scoo50-125;A;VU;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.864719, 2.306893
2013-11-14;08:50;75;Paris;75008;COURS LA REINE;COURS LA REINE;;COURS LA REINE;;Cyclo;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.864944, 2.318295
2013-08-14;15:05;75;Paris;75008;COURS LA REINE;COURS LA REINE;1_75108_3487;COURS LA REINE;PONT ALEXANDRE III;Moto>125;A;Scoo50-125;B;;;Cond;BL;A;Cond;BH;B;;;;;;;48.864944, 2.318295
2013-05-17;16:20;75;Paris;75015;320, RUE LECOURBE;320, RUE LECOURBE;;RUE LECOURBE;;VL;A;VL;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.837602, 2.285425
2013-10-20;18:00;75;Paris;75015;340, RUE DE VAUGIRARD;340, RUE DE VAUGIRARD;;RUE DE VAUGIRARD;;Scoo<=50;A;;;;;Piéton;BL;A;Cond;BL;A;;;;;;;48.836621, 2.295015
2012-03-02;12:50;75;Paris;75015;355, RUE DE VAUGIRARD;355, RUE DE VAUGIRARD;1_75115_2125;RUE DE VAUGIRARD;RUE DOMBASLE;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.836766, 2.295726
2012-08-21;20:15;75;Paris;75015;365, RUE DE VAUGIRARD;365, RUE DE VAUGIRARD;1_75115_2074;RUE DE VAUGIRARD;PASSAGE OLIVIER DE SERRES;Scoo<=50;A;Scoo<=50;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.836513, 2.295333
2013-11-29;14:00;75;Paris;75015;393, RUE DE VAUGIRARD;393, RUE DE VAUGIRARD;1_75115_1824;RUE DE VAUGIRARD;RUE OLIER;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.834423, 2.291113
2013-03-27;11:45;75;Paris;75015;08., AVENUE DU MAINE;8, AVENUE DU MAINE;;AVENUE DU MAINE;;VU;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.844363, 2.319908
2013-09-25;08:10;75;Paris;75015;1 BIS, RUE EMILE DUCLAUX;1 BIS, RUE EMILE DUCLAUX;1_75115_3078;RUE EMILE DUCLAUX;RUE BLOMET;Bicy;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.843429, 2.30823
2013-11-01;18:30;75;Paris;75015;24-26, RUE LOUIS ARMAND;24-26, RUE LOUIS ARMAND;;RUE LOUIS ARMAND;;Moto>125;A;;;;;Cond;BL;A;;;;;;;;;;48.832784, 2.278449
2013-12-23;10:50;75;Paris;75015;56B, PLACE SAINT CHARLES;56B, PLACE SAINT CHARLES;1_75115_1579;PLACE SAINT CHARLES;RUE SAINT CHARLES;VL;A;VL;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.849119, 2.287257
2012-08-17;18:30;75;Paris;75015;81/91, RUE FALGUIERE;81/91, RUE FALGUIERE;;RUE FALGUIERE;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.83944, 2.312136
2013-05-26;18:55;75;Paris;75015;AVENUE DE LA PORTE BRANC;RUE LOUIS VICAT;1_75115_2492;RUE LOUIS VICAT;ECH BRANCION-CJ/15;VL;A;VL;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.826258, 2.296464
2013-04-21;23:30;75;Paris;75015;AVENUE DE LA PORTE DE SE;AVENUE DE LA PORTE DE SEVRES;;AVENUE DE LA PORTE DE SEVRES;;VL;A;Moto>125;B;;;Cond;Indem;A;Pass;BL;B;Cond;Indem;B;;;;48.835638, 2.277952
2013-04-03;13:10;75;Paris;75015;BOULEVARD DE GRENELLE;BOULEVARD DE GRENELLE;1_75115_2293;BOULEVARD DE GRENELLE;RUE DU COMMERCE;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.849934, 2.295059
2013-11-22;17:50;75;Paris;75015;BOULEVARD DE GRENELLE;BOULEVARD DE GRENELLE;;BOULEVARD DE GRENELLE;;Scoo<=50;A;;;;;Piéton;BH;A;Cond;Indem;A;;;;;;;48.849934, 2.295059
2012-08-07;00:01;75;Paris;75015;BOULEVARD DE GRENELLE;BOULEVARD DE GRENELLE;1_75115_2076;BOULEVARD DE GRENELLE;RUE DUPLEIX;VL;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.849934, 2.295059
2013-09-28;20:10;75;Paris;75015;BOULEVARD LEFEBVRE;BOULEVARD LEFEBVRE;;BOULEVARD LEFEBVRE;;Cyclo;A;;;;;Cond;BL;A;;;;;;;;;;48.829703, 2.295806
2012-09-22;22:05;75;Paris;75015;BOULEVARD PERIPHERIQUE I;BD PERIPHERIQUE INTERIEUR;1_75115_2381;BD PERIPHERIQUE INTERIEUR;ECH PLAINE-CG/15;VL;A;VL;B;;;Cond;BL;A;Cond;Indem;B;Pass;BL;B;;;;48.841423, 2.300257
2013-12-10;10:10;75;Paris;75015;BOULEVARD VICTOR;BOULEVARD VICTOR;1_75115_1068;BOULEVARD VICTOR;AVENUE DE LA PORTE DE SEVRES;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;Pass;BL;B;;;;48.834916, 2.28267
2012-05-09;19:01;75;Paris;75015;BP SEVRES ISSY;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;Moto>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.841423, 2.300257
2013-09-23;08:10;75;Paris;75015;BPE  SEVRES ISSY;BD PERIPHERIQUE INTERIEUR;1_75115_600;BD PERIPHERIQUE INTERIEUR;ECH QUAI D ISSY-BZ/15;VL;A;VL;B;VL;C;Cond;BL;A;Cond;Indem;B;Cond;Indem;C;;;;48.841423, 2.300257
2012-05-10;16:50;75;Paris;75015;BPI BRANCION PLAINE;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;Moto50-125;A;Moto>125;B;VU;C;Cond;BL;A;Cond;Indem;B;Cond;Indem;C;;;;48.841423, 2.300257
2012-05-14;09:00;75;Paris;75015;BPI ISSY / POINT DU JOUR;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;Moto50-125;A;VL;Z;;;Cond;BL;A;;;;;;;;;;48.841423, 2.300257
2012-12-09;18:45;75;Paris;75015;BPI ISSY PT DU JOUR;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;VL;A;VL;B;;;Cond;Indem;A;Cond;Indem;B;Pass;BL;B;Pass;BL;B;48.841423, 2.300257
2012-05-23;00:01;75;Paris;75015;RUE BLOMET;RUE BLOMET;1_75115_2181;RUE BLOMET;RUE DE L ABBE GROULT;VL;A;Scoo<=50;B;;;Cond;BL;A;Cond;BL;B;Pass;BL;B;;;;48.839863, 2.296974
2013-11-15;08:00;75;Paris;75015;RUE CAMBRONNE;RUE CAMBRONNE;1_75115_2703;RUE CAMBRONNE;RUE LECOURBE;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.844271, 2.302299
2012-09-03;15:45;75;Paris;75015;RUE DE LA CONVENTION;RUE DE LA CONVENTION;1_75115_1457;RUE DE LA CONVENTION;RUE DE LOURMEL;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.840375, 2.289493
2012-06-09;23:50;75;Paris;75015;RUE DE LA CROIX NIVERT;RUE DE LA CROIX NIVERT;1_75115_1735;RUE DE LA CROIX NIVERT;RUE DE LA CONVENTION;Scoo>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.844164, 2.296337
2012-01-07;10:40;75;Paris;75015;RUE DE LA FEDERATION;RUE DE LA FEDERATION;1_75115_2354;RUE DE LA FEDERATION;AVENUE DE SUFFREN;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.85388, 2.293867
2012-04-29;01:50;75;Paris;75015;RUE DE SEVRES;RUE DE SEVRES;1_75115_3357;RUE DE SEVRES;BOULEVARD PASTEUR;VL;A;Cyclo;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.845974, 2.313805
2013-03-06;14:15;75;Paris;75015;RUE DU THEATRE;RUE DU THEATRE;1_75115_1416;RUE DU THEATRE;RUE ROBERT DE FLERS;Scoo<=50;A;VL;Z;;;Cond;BL;A;;;;;;;;;;48.847871, 2.290772
2012-10-08;00:30;75;Paris;75015;RUE VIALA;RUE VIALA;1_75115_1867;RUE VIALA;BOULEVARD DE GRENELLE;VL;A;VL;B;VL;C;Cond;Indem;A;Cond;BL;B;Cond;Indem;C;;;;48.850321, 2.290398
2012-08-04;11:00;75;Paris;75016;1, RUE JEAN BOLOGNE;1, RUE JEAN BOLOGNE;1_75116_1148;RUE JEAN BOLOGNE;RUE DE L ANNONCIATION;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.856476, 2.279817
2012-09-19;13:50;75;Paris;75016;1, AVENUE FOCH;1, AVENUE FOCH;1_75116_1997;AVENUE FOCH;PLACE CHARLES DE GAULLE;Moto>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.873355, 2.292303
2013-11-07;16:10;75;Paris;75016;23, RUE DE LUBECK;23, RUE DE LUBECK;1_75116_1885;RUE DE LUBECK;RUE BOISSIERE;VL;A;VL;B;VL;C;Cond;Indem;A;Cond;Indem;B;Cond;BL;C;Cond;BL;D;48.865478, 2.292543
2013-05-09;12:20;75;Paris;75016;32, AVENUE GEORGES MANDE;32, AVENUE GEORGES MANDEL;;AVENUE GEORGES MANDEL;;Moto>125;A;VU;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.863694, 2.282261
2012-11-12;21:20;75;Paris;75016;35, BOULEVARD SUCHET;35, BOULEVARD SUCHET;1_75116_449;BOULEVARD SUCHET;AVENUE INGRES;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.857307, 2.264693
2013-03-28;08:30;75;Paris;75016;35, RUE JEAN DE LA FONTA;35, RUE JEAN DE LA FONTAINE;1_75116_729;RUE JEAN DE LA FONTAINE;AVENUE ABBE ROUSSEL;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.850708, 2.271599
2013-06-05;13:05;75;Paris;75016;36, AVENUE DU PRESIDENT;36, AVENUE DU PRESIDENT WILSON;1_75116_1755;AVENUE DU PRESIDENT WILSON;AVENUE ALBERT DE MUN;VL;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.864884, 2.297604
2012-05-21;18:45;75;Paris;75016;37, AVENUE D IENA;37, AVENUE D IENA;1_75116_2116;AVENUE D IENA;PLACE DE L AMIRAL DE GRASSE;Scoo50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.868457, 2.295448
2012-01-17;17:40;75;Paris;75016;38, AVENUE KLEBER;38, AVENUE KLEBER;;AVENUE KLEBER;;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.870154, 2.29212
2013-10-08;11:50;75;Paris;75016;AVENUE FOCH;AVENUE FOCH;1_75116_1089;AVENUE FOCH;SQUARE DE L AVENUE FOCH;Bicy;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.873537, 2.292366
2012-12-17;18:05;75;Paris;75016;AVENUE KLEBER;AVENUE KLEBER;;AVENUE KLEBER;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.869874, 2.292106
2013-10-14;21:00;75;Paris;75015;BPE PLAINE BRANCION;BD PERIPHERIQUE EXTERIEUR;1_75115_2218;BD PERIPHERIQUE EXTERIEUR;ECH BRANCION-CJ/15;Moto50-125;A;VL;Z;;;Cond;BL;A;;;;;;;;;;48.841423, 2.300257
2013-08-28;15:40;75;Paris;75015;BPE SEVRES PLAINE;BD PERIPHERIQUE EXTERIEUR;;BD PERIPHERIQUE EXTERIEUR;;VL;A;VL;B;VU;C;Cond;BL;B;Cond;Indem;C;Cond;Indem;A;;;;48.841423, 2.300257
2013-10-17;16:10;75;Paris;75015;BPI BRANCION PLAINE;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;VL;A;PL>7,5;B;VL;C;Cond;BL;A;Cond;Indem;B;Cond;Indem;C;;;;48.841423, 2.300257
2013-01-15;09:20;75;Paris;75015;BPI SEVRES ISSY;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.841423, 2.300257
2012-04-17;20:00;75;Paris;75015;PLACE DU MOULIN DE JAVEL;SOUTERRAIN CITROEN CEVENNES;1_75115_782;SOUTERRAIN CITROEN CEVENNES;QUAI ANDRE CITROEN;Moto50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.841423, 2.300257
2012-11-29;19:05;75;Paris;75015;PORTE D ISSY;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;Moto>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.841423, 2.300257
2012-04-18;09:10;75;Paris;75015;PORTE DE LA PLAINE;BD PERIPHERIQUE INTERIEUR;1_75115_2156;BD PERIPHERIQUE INTERIEUR;ECH BRANCION-CI/15;Moto50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.841423, 2.300257
2012-07-05;11:30;75;Paris;75015;PORTE DE SEVRES;BD PERIPHERIQUE EXTERIEUR;;BD PERIPHERIQUE EXTERIEUR;;Moto>125;A;VL;B;;;Cond;BH;A;Cond;Indem;B;;;;;;;48.841423, 2.300257
2012-06-09;14:30;75;Paris;75015;QUAI D ISSY LES MOULINEA;ECH QUAI D ISSY-CB/15;1_75115_558;ECH QUAI D ISSY-CB/15;BD PERIPHERIQUE EXTERIEUR;Moto>125;A;VU;B;;;Cond;BH;A;Cond;Indem;B;;;;;;;48.841423, 2.300257
2012-09-19;16:40;75;Paris;75015;QUAI D ISSY LES MOULINEA;QUAI D ISSY LES MOULINEAUX;;QUAI D ISSY LES MOULINEAUX;;VL;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.837046, 2.268301
2013-10-04;19:30;75;Paris;75015;RUE DE LA CONVENTION;RUE DE LA CONVENTION;1_75115_1598;RUE DE LA CONVENTION;AVENUE FELIX FAURE;Moto50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.840375, 2.289493
2012-03-17;22:10;75;Paris;75015;RUE DE LA CROIX NIVERT;RUE DE LA CROIX NIVERT;1_75115_1804;RUE DE LA CROIX NIVERT;RUE DE JAVEL;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.844164, 2.296337
2012-08-12;02:10;75;Paris;75015;RUE DE LA CROIX NIVERT;RUE DE LA CROIX NIVERT;1_75115_1999;RUE DE LA CROIX NIVERT;RUE DE L ABBE GROULT;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BH;B;;;;;;;48.844164, 2.296337
2012-05-29;17:40;75;Paris;75015;RUE DE SEVRES;RUE DE SEVRES;1_75115_3316;RUE DE SEVRES;AVENUE DE BRETEUIL;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.845974, 2.313805
2013-10-10;20:25;75;Paris;75015;RUE DE VAUGIRARD;RUE DE VAUGIRARD;1_75115_3426;RUE DE VAUGIRARD;BOULEVARD PASTEUR;VL;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.841564, 2.308132
2012-05-07;01:30;75;Paris;75015;RUE LABROUSTE;RUE LABROUSTE;1_75115_3110;RUE LABROUSTE;RUE SAINT AMAND;VL;A;;;;;Cond;BL;A;;;;;;;;;;48.833909, 2.308126
2013-06-21;03:00;75;Paris;75016;1, PLACE CLAUDE FRANCOI;1, BOULEVARD EXELMANS;;BOULEVARD EXELMANS;;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.839651, 2.266903
2013-01-16;11:45;75;Paris;75016;2, PLACE DE LA PORTE MAI;2, PLACE DE LA PORTE MAILLOT;1_75116_1237;PLACE DE LA PORTE MAILLOT;NON DENOMMEE BG/17;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.87719, 2.281637
2013-09-23;13:00;75;Paris;75016;3, AVENUE DU GENERAL SAR;3, AVENUE DU GENERAL SARRAIL;1_75116_215;AVENUE DU GENERAL SARRAIL;PLACE DE LA PORTE D AUTEUIL;VL;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.847156, 2.256752
2013-09-12;23:00;75;Paris;75016;4, AVENUE DE VERSAILLES;4, AVENUE DE VERSAILLES;;AVENUE DE VERSAILLES;;Moto>125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.851088, 2.277959
2013-10-06;18:50;75;Paris;75016;4, AVENUE RAYMOND POINCA;4, AVENUE RAYMOND POINCARE;;AVENUE RAYMOND POINCARE;;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.864044, 2.286967
2012-02-11;10:20;75;Paris;75016;6, PLACE DE LA PORTE DE;6, PLACE DE LA PORTE DE SAINT CLOUD;1_75116_230;PLACE DE LA PORTE DE SAINT CLOUD;AVENUE DE VERSAILLES;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.838322, 2.257699
2013-04-05;15:15;75;Paris;75016;9, PLACE VICTOR HUGO;9, PLACE VICTOR HUGO;1_75116_1422;PLACE VICTOR HUGO;AVENUE VICTOR HUGO;VL;A;Moto50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.869435, 2.285108
2012-12-17;14:10;75;Paris;75016;9, BOULEVARD LANNES;9, BOULEVARD LANNES;1_75116_843;BOULEVARD LANNES;RUE DE LONGCHAMP;VL;A;PL<=7,5;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.868954, 2.273844
2013-02-07;15:30;75;Paris;75016;9, AVENUE DE LA GRANDE A;9, AVENUE DE LA GRANDE ARMEE;;AVENUE DE LA GRANDE ARMEE;;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.874388, 2.291988
2013-09-30;13:00;75;Paris;75016;11, RUE GERICAULT;11, RUE GERICAULT;1_75116_360;RUE GERICAULT;RUE POUSSIN;VL;A;;;;;Piéton;BL;A;Cond;BL;A;;;;;;;48.848411, 2.262122
2013-09-17;07:45;75;Paris;75016;13, BOULEVARD LANNES;13, BOULEVARD LANNES;;BOULEVARD LANNES;;VL;A;Scoo50-125;B;;;Cond;BL;B;Cond;Indem;A;;;;;;;48.868621, 2.273397
2013-07-24;21:30;75;Paris;75016;17, RUE BOISSIERE;17, RUE BOISSIERE;;RUE BOISSIERE;;VL;A;;;;;Cond;BL;A;;;;;;;;;;48.865898, 2.291938
2013-09-16;13:00;75;Paris;75016;17, AVENUE KLEBER;17, AVENUE KLEBER;1_75116_1928;AVENUE KLEBER;AVENUE DES PORTUGAIS;VL;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.871376, 2.293575
2013-11-20;17:05;75;Paris;75016;21, AVENUE DE VERSAILLES;21, AVENUE DE VERSAILLES;1_75116_974;AVENUE DE VERSAILLES;RUE PIERRE LOUYS;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.850079, 2.276718
2013-08-29;10:00;75;Paris;75016;39, AVENUE KLEBER;39, AVENUE KLEBER;1_75116_1816;AVENUE KLEBER;RUE PAUL VALERY;Scoo50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.868821, 2.29173
2013-12-24;09:50;75;Paris;75016;39, AVENUE MARCEAU;39, AVENUE MARCEAU;1_75116_2379;AVENUE MARCEAU;RUE DE CHAILLOT;Moto50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.86852, 2.298625
2013-06-03;22:20;75;Paris;75016;39, RUE MOLITOR;39, RUE MOLITOR;1_75116_354;RUE MOLITOR;RUE MICHEL ANGE;Cyclo;A;Cyclo;Z;;;Cond;BL;A;;;;;;;;;;48.84516, 2.26108
2013-03-14;14:30;75;Paris;75016;39, AVENUE MARCEAU;39, AVENUE MARCEAU;1_75116_2379;AVENUE MARCEAU;RUE DE CHAILLOT;Scoo50-125;A;VU;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.86852, 2.298625
2013-09-10;19:00;75;Paris;75016;44, AVENUE BUGEAUD;44, AVENUE BUGEAUD;1_75116_1123;AVENUE BUGEAUD;PLACE DU CHANCELIER ADENAUER;VL;A;;;;;Troll;BL;A;Cond;Indem;A;;;;;;;48.871018, 2.279501
2012-01-23;20:50;75;Paris;75016;46, AVENUE DU PRESIDENT;46, AVENUE DU PRESIDENT KENNEDY;1_75116_1356;AVENUE DU PRESIDENT KENNEDY;PLACE DE BOLIVIE;Car;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.855021, 2.284105
2013-11-11;16:15;75;Paris;75016;46, AVENUE D IENA;46, AVENUE D IENA;1_75116_2094;AVENUE D IENA;RUE FREYCINET;VL;A;VL;B;;;Cond;Indem;A;Pass;BL;B;Cond;Indem;B;;;;48.866804, 2.295322
2012-02-11;16:00;75;Paris;75016;48, AVENUE VICTOR HUGO;48, AVENUE VICTOR HUGO;1_75116_1655;AVENUE VICTOR HUGO;RUE PAUL VALERY;VL;A;Cyclo;B;;;Cond;BL;B;Cond;Indem;A;;;;;;;48.871118, 2.288436
2013-03-15;13:05;75;Paris;75016;48, AVENUE RAYMOND POINC;48, AVENUE RAYMOND POINCARE;;AVENUE RAYMOND POINCARE;;Scoo50-125;A;;;;;Cond;BH;A;Piéton;BL;A;;;;;;;48.866543, 2.28631
2012-10-24;10:30;75;Paris;75016;54, AVENUE RAYMOND POINC;54, AVENUE RAYMOND POINCARE;1_75116_1493;AVENUE RAYMOND POINCARE;RUE SAINT DIDIER;VL;A;;;;;Cond;BL;A;;;;;;;;;;48.867062, 2.286178
2013-08-07;16:55;75;Paris;75016;54, AVENUE KLEBER;54, AVENUE KLEBER;1_75116_1816;AVENUE KLEBER;RUE AMIRAL HAMELIN;VL;A;VL;B;;;Cond;Indem;B;Cond;Indem;A;Pass;BL;B;;;;48.868792, 2.291133
2012-10-22;17:30;75;Paris;75016;55, BOULEVARD LANNES;55, BOULEVARD LANNES;1_75116_699;BOULEVARD LANNES;RUE GERARD PHILIPPE;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.865435, 2.270837
2012-04-20;12:50;75;Paris;75016;AVENUE BUGEAUD;AVENUE BUGEAUD;1_75116_1035;AVENUE BUGEAUD;RUE DE LA FAISANDERIE;VL;A;Scoo>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.870696, 2.280658
2013-09-20;13:50;75;Paris;75016;AVENUE D IENA;AVENUE D IENA;1_75116_2073;AVENUE D IENA;PLACE CHARLES DE GAULLE;VL;A;VU;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.870639, 2.295563
2012-01-25;10:45;75;Paris;75016;AVENUE DE L HIPPODROME;AVENUE DE L HIPPODROME;;AVENUE DE L HIPPODROME;;Moto>125;A;;;;;Cond;BL;A;;;;;;;;;;48.85844, 2.245309
2012-03-28;22:10;75;Paris;75016;AVENUE DE LA PORTE DE SA;AVENUE DE LA PORTE DE SAINT CLOUD;1_75116_131;AVENUE DE LA PORTE DE SAINT CLOUD;AVENUE DE LA PORTE DE SAINT CLOUD;VL;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.838325, 2.255179
2013-08-18;19:45;75;Paris;75016;AVENUE DE NEW YORK;AVENUE DE NEW YORK;;AVENUE DE NEW YORK;;Cyclo;A;Cyclo;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.862328, 2.293539
2013-05-11;14:30;75;Paris;75016;AVENUE DE NEW YORK;AVENUE DE NEW YORK;1_75116_2165;AVENUE DE NEW YORK;RUE DE LA MANUTENTION;VL;A;VL;B;VL;C;Cond;BL;A;Cond;Indem;B;Pass;BL;B;Cond;Indem;C;48.862328, 2.293539
2012-05-31;15:00;75;Paris;75016;AVENUE DE NEW YORK;AVENUE DE NEW YORK;1_75116_2165;AVENUE DE NEW YORK;RUE DE LA MANUTENTION;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;Indem;B;Pass;BL;B;;;;48.862328, 2.293539
2012-07-23;08:40;75;Paris;75016;AVENUE DE NEW YORK;AVENUE DE NEW YORK;1_75116_1607;AVENUE DE NEW YORK;RUE BEETHOVEN;Moto>125;A;Bicy;B;;;Cond;BH;B;Cond;Indem;A;;;;;;;48.862328, 2.293539
